sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
141;BME280;65;48.779;9.160;2017-07-01T13:11:23;98161.55;;;22.39;48.01
141;BME280;65;48.779;9.160;2017-07-01T13:13:49;98165.30;;;22.08;49.45
141;BME280;65;48.779;9.160;2017-07-01T13:16:15;98160.93;;;22.20;47.90
141;BME280;65;48.779;9.160;2017-07-01T13:18:41;98172.20;;;21.89;49.52
141;BME280;65;48.779;9.160;2017-07-01T13:21:07;98157.34;;;22.12;48.44
141;BME280;65;48.779;9.160;2017-07-01T13:23:33;98162.92;;;22.26;48.23
141;BME280;65;48.779;9.160;2017-07-01T13:25:58;98158.19;;;22.17;49.35
141;BME280;65;48.779;9.160;2017-07-01T13:28:24;98166.84;;;22.31;47.75
141;BME280;65;48.779;9.160;2017-07-01T13:30:50;98169.02;;;22.40;48.25
141;BME280;65;48.779;9.160;2017-07-01T13:33:16;98166.10;;;22.66;46.92
141;BME280;65;48.779;9.160;2017-07-01T13:35:42;98171.00;;;22.62;46.83
141;BME280;65;48.779;9.160;2017-07-01T13:38:08;98167.19;;;22.52;47.47
141;BME280;65;48.779;9.160;2017-07-01T13:40:34;98164.41;;;22.17;48.88
141;BME280;65;48.779;9.160;2017-07-01T13:43:00;98162.19;;;22.25;49.25
141;BME280;65;48.779;9.160;2017-07-01T13:45:26;98181.50;;;22.10;49.34
141;BME280;65;48.779;9.160;2017-07-01T13:47:52;98172.31;;;22.21;48.92
141;BME280;65;48.779;9.160;2017-07-01T13:50:17;98158.67;;;22.12;49.08
141;BME280;65;48.779;9.160;2017-07-01T13:52:43;98169.14;;;22.14;49.20
141;BME280;65;48.779;9.160;2017-07-01T13:55:09;98169.59;;;21.93;50.06
141;BME280;65;48.779;9.160;2017-07-01T13:57:35;98161.94;;;22.15;49.59
141;BME280;65;48.779;9.160;2017-07-01T14:00:01;98162.34;;;22.11;50.37
141;BME280;65;48.779;9.160;2017-07-01T14:02:27;98165.48;;;22.19;49.95
141;BME280;65;48.779;9.160;2017-07-01T14:04:53;98174.13;;;22.21;49.32
141;BME280;65;48.779;9.160;2017-07-01T14:07:19;98170.61;;;22.00;49.14
141;BME280;65;48.779;9.160;2017-07-01T14:09:45;98168.83;;;22.25;49.25
141;BME280;65;48.779;9.160;2017-07-01T14:12:11;98167.55;;;22.04;50.16
141;BME280;65;48.779;9.160;2017-07-01T14:14:37;98160.36;;;22.21;49.47
141;BME280;65;48.779;9.160;2017-07-01T14:17:03;98162.20;;;22.41;49.12
141;BME280;65;48.779;9.160;2017-07-01T14:19:28;98165.20;;;22.46;49.79
141;BME280;65;48.779;9.160;2017-07-01T14:21:54;98170.70;;;22.81;48.44
141;BME280;65;48.779;9.160;2017-07-01T14:24:20;98163.51;;;22.21;50.28
141;BME280;65;48.779;9.160;2017-07-01T14:26:46;98164.86;;;22.49;48.90
141;BME280;65;48.779;9.160;2017-07-01T14:29:12;98163.27;;;22.52;49.05
141;BME280;65;48.779;9.160;2017-07-01T14:31:38;98169.89;;;22.68;48.99
141;BME280;65;48.779;9.160;2017-07-01T14:34:04;98161.63;;;22.67;48.69
141;BME280;65;48.779;9.160;2017-07-01T14:36:30;98157.59;;;22.67;49.55
141;BME280;65;48.779;9.160;2017-07-01T14:38:56;98160.06;;;22.77;49.99
141;BME280;65;48.779;9.160;2017-07-01T14:41:22;98155.84;;;22.71;49.25
141;BME280;65;48.779;9.160;2017-07-01T14:43:48;98161.73;;;22.70;49.09
141;BME280;65;48.779;9.160;2017-07-01T14:46:13;98170.26;;;22.53;49.31
141;BME280;65;48.779;9.160;2017-07-01T14:48:39;98174.19;;;22.69;48.40
141;BME280;65;48.779;9.160;2017-07-01T14:51:05;98170.61;;;22.58;49.03
141;BME280;65;48.779;9.160;2017-07-01T14:53:31;98167.97;;;22.82;48.29
141;BME280;65;48.779;9.160;2017-07-01T14:55:58;98178.25;;;22.69;48.81
141;BME280;65;48.779;9.160;2017-07-01T14:58:24;98177.92;;;22.88;47.82
141;BME280;65;48.779;9.160;2017-07-01T15:00:50;98182.06;;;22.54;48.53
141;BME280;65;48.779;9.160;2017-07-01T15:03:16;98171.92;;;22.45;48.83
141;BME280;65;48.779;9.160;2017-07-01T15:05:41;98168.33;;;22.34;50.36
141;BME280;65;48.779;9.160;2017-07-01T15:08:07;98178.61;;;22.20;49.60
141;BME280;65;48.779;9.160;2017-07-01T15:10:33;98181.61;;;22.21;49.84
141;BME280;65;48.779;9.160;2017-07-01T15:12:59;98189.81;;;22.23;49.62
141;BME280;65;48.779;9.160;2017-07-01T15:15:25;98184.28;;;21.84;50.85
141;BME280;65;48.779;9.160;2017-07-01T15:17:51;98186.64;;;22.08;50.61
141;BME280;65;48.779;9.160;2017-07-01T15:20:17;98188.44;;;21.99;51.21
141;BME280;65;48.779;9.160;2017-07-01T15:22:43;98197.33;;;22.03;50.99
141;BME280;65;48.779;9.160;2017-07-01T15:25:09;98189.28;;;22.12;50.61
141;BME280;65;48.779;9.160;2017-07-01T15:27:35;98193.69;;;22.04;51.12
141;BME280;65;48.779;9.160;2017-07-01T15:30:00;98190.94;;;22.09;50.84
141;BME280;65;48.779;9.160;2017-07-01T15:32:26;98185.50;;;22.18;50.75
141;BME280;65;48.779;9.160;2017-07-01T15:34:52;98183.39;;;22.09;51.56
141;BME280;65;48.779;9.160;2017-07-01T15:37:18;98195.02;;;22.04;51.81
141;BME280;65;48.779;9.160;2017-07-01T15:39:44;98191.83;;;22.25;50.75
141;BME280;65;48.779;9.160;2017-07-01T15:42:10;98195.69;;;22.10;51.33
141;BME280;65;48.779;9.160;2017-07-01T15:44:36;98200.38;;;21.99;51.16
141;BME280;65;48.779;9.160;2017-07-01T15:47:02;98211.19;;;21.89;51.46
141;BME280;65;48.779;9.160;2017-07-01T15:49:28;98201.67;;;21.92;51.10
141;BME280;65;48.779;9.160;2017-07-01T15:51:53;98206.00;;;21.83;51.31
141;BME280;65;48.779;9.160;2017-07-01T15:54:19;98207.11;;;21.85;51.07
141;BME280;65;48.779;9.160;2017-07-01T15:56:45;98209.03;;;21.67;51.57
141;BME280;65;48.779;9.160;2017-07-01T15:59:11;98208.75;;;21.65;51.36
141;BME280;65;48.779;9.160;2017-07-01T16:04:15;98216.62;;;21.62;51.37
141;BME280;65;48.779;9.160;2017-07-01T16:06:40;98220.55;;;21.67;51.74
141;BME280;65;48.779;9.160;2017-07-01T16:09:06;98227.73;;;21.79;51.13
141;BME280;65;48.779;9.160;2017-07-01T16:11:32;98220.11;;;21.63;51.02
141;BME280;65;48.779;9.160;2017-07-01T16:13:58;98226.28;;;21.50;51.42
141;BME280;65;48.779;9.160;2017-07-01T16:16:24;98218.47;;;21.49;51.84
141;BME280;65;48.779;9.160;2017-07-01T16:18:50;98212.58;;;21.46;52.06
141;BME280;65;48.779;9.160;2017-07-01T16:21:16;98219.73;;;21.41;52.64
141;BME280;65;48.779;9.160;2017-07-01T16:23:42;98222.42;;;21.45;52.12
141;BME280;65;48.779;9.160;2017-07-01T16:26:08;98222.91;;;21.57;52.03
141;BME280;65;48.779;9.160;2017-07-01T16:28:34;98216.84;;;21.39;52.96
141;BME280;65;48.779;9.160;2017-07-01T16:31:00;98225.72;;;21.30;52.88
141;BME280;65;48.779;9.160;2017-07-01T16:33:25;98224.31;;;21.39;52.32
141;BME280;65;48.779;9.160;2017-07-01T16:35:51;98220.84;;;21.30;52.46
141;BME280;65;48.779;9.160;2017-07-01T16:38:17;98222.68;;;21.34;52.10
141;BME280;65;48.779;9.160;2017-07-01T16:40:43;98228.39;;;21.17;53.17
141;BME280;65;48.779;9.160;2017-07-01T16:43:09;98227.20;;;21.11;52.86
141;BME280;65;48.779;9.160;2017-07-01T16:45:35;98232.12;;;21.15;52.39
141;BME280;65;48.779;9.160;2017-07-01T16:48:01;98226.40;;;21.15;52.65
141;BME280;65;48.779;9.160;2017-07-01T16:50:27;98231.56;;;20.81;54.03
141;BME280;65;48.779;9.160;2017-07-01T16:52:53;98232.61;;;20.97;53.00
141;BME280;65;48.779;9.160;2017-07-01T16:55:18;98225.57;;;20.97;53.20
141;BME280;65;48.779;9.160;2017-07-01T16:57:44;98227.84;;;20.92;53.03
141;BME280;65;48.779;9.160;2017-07-01T17:00:10;98221.80;;;20.82;53.69
141;BME280;65;48.779;9.160;2017-07-01T17:02:36;98224.40;;;20.65;54.17
141;BME280;65;48.779;9.160;2017-07-01T17:05:02;98223.44;;;20.78;53.77
141;BME280;65;48.779;9.160;2017-07-01T17:07:28;98227.41;;;20.70;54.08
141;BME280;65;48.779;9.160;2017-07-01T17:09:54;98227.02;;;20.73;53.87
141;BME280;65;48.779;9.160;2017-07-01T17:12:20;98229.51;;;20.84;53.56
141;BME280;65;48.779;9.160;2017-07-01T17:14:46;98230.52;;;20.83;53.50
141;BME280;65;48.779;9.160;2017-07-01T17:17:11;98228.91;;;20.50;55.20
141;BME280;65;48.779;9.160;2017-07-01T17:19:37;98232.17;;;20.66;54.39
141;BME280;65;48.779;9.160;2017-07-01T17:22:03;98235.14;;;20.72;54.20
141;BME280;65;48.779;9.160;2017-07-01T17:24:29;98244.52;;;20.66;54.47
141;BME280;65;48.779;9.160;2017-07-01T17:26:55;98244.52;;;20.66;54.54
141;BME280;65;48.779;9.160;2017-07-01T17:29:21;98249.28;;;20.63;54.98
141;BME280;65;48.779;9.160;2017-07-01T17:31:47;98248.73;;;20.46;55.52
141;BME280;65;48.779;9.160;2017-07-01T17:34:13;98247.34;;;20.51;55.09
141;BME280;65;48.779;9.160;2017-07-01T17:36:39;98247.47;;;20.63;54.49
141;BME280;65;48.779;9.160;2017-07-01T17:39:05;98250.34;;;20.52;54.74
141;BME280;65;48.779;9.160;2017-07-01T17:41:30;98250.08;;;20.59;54.43
141;BME280;65;48.779;9.160;2017-07-01T17:43:56;98254.77;;;20.39;55.46
141;BME280;65;48.779;9.160;2017-07-01T17:46:22;98259.37;;;20.28;56.48
141;BME280;65;48.779;9.160;2017-07-01T17:48:48;98260.30;;;20.37;55.37
141;BME280;65;48.779;9.160;2017-07-01T17:51:14;98263.27;;;20.38;55.33
141;BME280;65;48.779;9.160;2017-07-01T17:53:40;98259.66;;;20.20;56.08
141;BME280;65;48.779;9.160;2017-07-01T17:56:06;98262.02;;;20.28;55.68
141;BME280;65;48.779;9.160;2017-07-01T17:58:32;98265.34;;;20.30;55.97
141;BME280;65;48.779;9.160;2017-07-01T18:00:58;98270.06;;;20.26;56.57
141;BME280;65;48.779;9.160;2017-07-01T18:03:24;98276.75;;;20.17;57.60
141;BME280;65;48.779;9.160;2017-07-01T18:05:49;98279.33;;;20.26;57.97
141;BME280;65;48.779;9.160;2017-07-01T18:08:15;98279.71;;;20.27;57.73
141;BME280;65;48.779;9.160;2017-07-01T18:10:41;98283.25;;;20.32;56.83
141;BME280;65;48.779;9.160;2017-07-01T18:13:07;98285.48;;;20.09;58.59
141;BME280;65;48.779;9.160;2017-07-01T18:15:33;98291.66;;;20.18;57.92
141;BME280;65;48.779;9.160;2017-07-01T18:17:59;98291.17;;;20.18;58.45
141;BME280;65;48.779;9.160;2017-07-01T18:20:25;98294.73;;;20.13;59.08
141;BME280;65;48.779;9.160;2017-07-01T18:22:51;98296.84;;;20.01;60.31
141;BME280;65;48.779;9.160;2017-07-01T18:25:18;98297.88;;;19.81;60.60
141;BME280;65;48.779;9.160;2017-07-01T18:27:44;98300.28;;;19.88;61.42
141;BME280;65;48.779;9.160;2017-07-01T18:30:10;98300.77;;;19.87;61.12
141;BME280;65;48.779;9.160;2017-07-01T18:32:35;98299.69;;;19.99;60.89
141;BME280;65;48.779;9.160;2017-07-01T18:35:01;98304.42;;;19.86;62.01
141;BME280;65;48.779;9.160;2017-07-01T18:37:28;98306.41;;;19.88;62.35
141;BME280;65;48.779;9.160;2017-07-01T18:39:54;98303.64;;;20.03;61.33
141;BME280;65;48.779;9.160;2017-07-01T18:42:20;98302.31;;;20.03;61.21
141;BME280;65;48.779;9.160;2017-07-01T18:44:46;98304.48;;;19.62;63.08
141;BME280;65;48.779;9.160;2017-07-01T18:47:12;98308.28;;;19.73;63.26
141;BME280;65;48.779;9.160;2017-07-01T18:49:38;98304.48;;;19.62;63.25
141;BME280;65;48.779;9.160;2017-07-01T18:52:03;98304.03;;;19.49;64.64
141;BME280;65;48.779;9.160;2017-07-01T18:54:29;98315.25;;;19.32;66.19
141;BME280;65;48.779;9.160;2017-07-01T18:56:55;98313.16;;;19.50;64.62
141;BME280;65;48.779;9.160;2017-07-01T18:59:21;98315.32;;;19.46;65.24
141;BME280;65;48.779;9.160;2017-07-01T19:01:47;98324.34;;;19.38;66.05
141;BME280;65;48.779;9.160;2017-07-01T19:04:13;98324.44;;;19.33;66.50
141;BME280;65;48.779;9.160;2017-07-01T19:06:39;98325.08;;;19.26;66.24
141;BME280;65;48.779;9.160;2017-07-01T19:09:05;98330.98;;;19.29;66.29
141;BME280;65;48.779;9.160;2017-07-01T19:11:31;98333.59;;;19.38;66.12
141;BME280;65;48.779;9.160;2017-07-01T19:13:57;98332.08;;;19.36;65.86
141;BME280;65;48.779;9.160;2017-07-01T19:16:22;98331.13;;;19.22;65.90
141;BME280;65;48.779;9.160;2017-07-01T19:18:48;98336.95;;;19.31;66.09
141;BME280;65;48.779;9.160;2017-07-01T19:21:14;98336.68;;;19.24;66.72
141;BME280;65;48.779;9.160;2017-07-01T19:23:40;98340.42;;;19.26;67.29
141;BME280;65;48.779;9.160;2017-07-01T19:26:06;98336.11;;;19.30;66.31
141;BME280;65;48.779;9.160;2017-07-01T19:28:32;98347.80;;;19.08;67.09
141;BME280;65;48.779;9.160;2017-07-01T19:30:58;98350.95;;;19.18;67.14
141;BME280;65;48.779;9.160;2017-07-01T19:33:24;98346.84;;;19.14;67.40
141;BME280;65;48.779;9.160;2017-07-01T19:35:50;98349.75;;;19.16;66.85
141;BME280;65;48.779;9.160;2017-07-01T19:38:16;98349.28;;;19.26;66.08
141;BME280;65;48.779;9.160;2017-07-01T19:40:41;98355.52;;;19.16;65.96
141;BME280;65;48.779;9.160;2017-07-01T19:43:07;98353.80;;;19.11;66.13
141;BME280;65;48.779;9.160;2017-07-01T19:45:33;98361.50;;;19.13;66.18
141;BME280;65;48.779;9.160;2017-07-01T19:47:59;98353.98;;;19.23;65.47
141;BME280;65;48.779;9.160;2017-07-01T19:50:25;98364.08;;;19.09;66.25
141;BME280;65;48.779;9.160;2017-07-01T19:52:51;98365.83;;;18.99;66.89
141;BME280;65;48.779;9.160;2017-07-01T19:55:17;98372.84;;;19.00;67.04
141;BME280;65;48.779;9.160;2017-07-01T19:57:43;98369.30;;;19.00;67.07
141;BME280;65;48.779;9.160;2017-07-01T20:00:09;98376.53;;;19.17;65.88
141;BME280;65;48.779;9.160;2017-07-01T20:02:34;98377.71;;;18.99;66.69
141;BME280;65;48.779;9.160;2017-07-01T20:05:00;98380.63;;;19.06;66.17
141;BME280;65;48.779;9.160;2017-07-01T20:07:27;98377.02;;;19.02;66.75
141;BME280;65;48.779;9.160;2017-07-01T20:09:53;98385.22;;;18.90;67.73
141;BME280;65;48.779;9.160;2017-07-01T20:12:19;98379.78;;;18.81;68.11
141;BME280;65;48.779;9.160;2017-07-01T20:14:45;98382.66;;;18.94;67.47
141;BME280;65;48.779;9.160;2017-07-01T20:17:11;98388.20;;;18.76;68.55
141;BME280;65;48.779;9.160;2017-07-01T20:19:37;98386.94;;;18.85;68.19
141;BME280;65;48.779;9.160;2017-07-01T20:22:02;98385.94;;;18.76;68.69
141;BME280;65;48.779;9.160;2017-07-01T20:24:28;98391.04;;;18.79;68.69
141;BME280;65;48.779;9.160;2017-07-01T20:26:54;98395.50;;;18.48;70.01
141;BME280;65;48.779;9.160;2017-07-01T20:29:22;98398.36;;;18.66;68.88
141;BME280;65;48.779;9.160;2017-07-01T20:31:48;98393.78;;;18.58;69.24
141;BME280;65;48.779;9.160;2017-07-01T20:34:13;98396.71;;;18.65;68.84
141;BME280;65;48.779;9.160;2017-07-01T20:36:39;98396.70;;;18.49;69.85
141;BME280;65;48.779;9.160;2017-07-01T20:39:05;98396.17;;;18.36;70.37
141;BME280;65;48.779;9.160;2017-07-01T20:41:31;98396.26;;;18.40;69.78
141;BME280;65;48.779;9.160;2017-07-01T20:43:57;98399.58;;;18.42;69.88
141;BME280;65;48.779;9.160;2017-07-01T20:46:23;98402.05;;;18.64;68.90
141;BME280;65;48.779;9.160;2017-07-01T20:48:49;98411.39;;;18.53;69.34
141;BME280;65;48.779;9.160;2017-07-01T20:51:15;98409.66;;;18.42;69.91
141;BME280;65;48.779;9.160;2017-07-01T20:53:41;98419.74;;;18.43;69.95
141;BME280;65;48.779;9.160;2017-07-01T20:56:06;98414.61;;;18.56;69.45
141;BME280;65;48.779;9.160;2017-07-01T20:58:32;98415.87;;;18.47;69.89
141;BME280;65;48.779;9.160;2017-07-01T21:00:58;98419.77;;;18.47;69.97
141;BME280;65;48.779;9.160;2017-07-01T21:03:24;98426.07;;;18.46;69.93
141;BME280;65;48.779;9.160;2017-07-01T21:05:50;98425.19;;;18.66;69.18
141;BME280;65;48.779;9.160;2017-07-01T21:08:16;98427.03;;;18.55;69.77
141;BME280;65;48.779;9.160;2017-07-01T21:10:42;98431.98;;;18.54;69.75
141;BME280;65;48.779;9.160;2017-07-01T21:13:08;98429.77;;;18.33;70.81
141;BME280;65;48.779;9.160;2017-07-01T21:15:34;98425.92;;;18.27;71.31
141;BME280;65;48.779;9.160;2017-07-01T21:18:00;98435.88;;;18.29;71.00
141;BME280;65;48.779;9.160;2017-07-01T21:20:25;98436.72;;;18.34;71.11
141;BME280;65;48.779;9.160;2017-07-01T21:22:51;98434.95;;;18.40;70.62
141;BME280;65;48.779;9.160;2017-07-01T21:25:17;98444.94;;;18.62;69.94
141;BME280;65;48.779;9.160;2017-07-01T21:27:43;98439.69;;;18.46;70.48
141;BME280;65;48.779;9.160;2017-07-01T21:30:09;98445.84;;;18.41;70.92
141;BME280;65;48.779;9.160;2017-07-01T21:32:35;98446.56;;;18.53;70.33
141;BME280;65;48.779;9.160;2017-07-01T21:35:01;98449.68;;;18.42;70.88
141;BME280;65;48.779;9.160;2017-07-01T21:37:27;98448.45;;;18.46;70.89
141;BME280;65;48.779;9.160;2017-07-01T21:39:53;98451.30;;;18.44;70.71
141;BME280;65;48.779;9.160;2017-07-01T21:42:19;98456.82;;;18.51;70.55
141;BME280;65;48.779;9.160;2017-07-01T21:44:44;98452.59;;;18.39;71.20
141;BME280;65;48.779;9.160;2017-07-01T21:47:10;98451.87;;;18.37;71.15
141;BME280;65;48.779;9.160;2017-07-01T21:49:36;98446.28;;;18.26;72.03
141;BME280;65;48.779;9.160;2017-07-01T21:52:02;98448.77;;;18.27;72.15
141;BME280;65;48.779;9.160;2017-07-01T21:54:28;98450.66;;;18.31;71.78
141;BME280;65;48.779;9.160;2017-07-01T21:56:54;98448.48;;;18.36;71.72
141;BME280;65;48.779;9.160;2017-07-01T21:59:20;98445.98;;;18.24;72.25
141;BME280;65;48.779;9.160;2017-07-01T22:01:46;98450.38;;;18.40;71.32
141;BME280;65;48.779;9.160;2017-07-01T22:04:12;98451.95;;;18.37;71.78
141;BME280;65;48.779;9.160;2017-07-01T22:06:38;98449.14;;;18.48;71.03
141;BME280;65;48.779;9.160;2017-07-01T22:09:03;98452.08;;;18.35;71.89
141;BME280;65;48.779;9.160;2017-07-01T22:11:29;98455.86;;;18.52;70.95
141;BME280;65;48.779;9.160;2017-07-01T22:13:55;98458.05;;;18.47;71.12
141;BME280;65;48.779;9.160;2017-07-01T22:16:21;98462.70;;;18.59;70.70
141;BME280;65;48.779;9.160;2017-07-01T22:18:47;98471.34;;;18.51;70.90
141;BME280;65;48.779;9.160;2017-07-01T22:21:13;98468.37;;;18.40;71.41
141;BME280;65;48.779;9.160;2017-07-01T22:23:39;98466.63;;;18.40;71.54
141;BME280;65;48.779;9.160;2017-07-01T22:26:05;98470.19;;;18.29;72.15
141;BME280;65;48.779;9.160;2017-07-01T22:28:31;98477.76;;;18.43;71.63
141;BME280;65;48.779;9.160;2017-07-01T22:30:56;98473.80;;;18.54;71.27
141;BME280;65;48.779;9.160;2017-07-01T22:33:22;98470.25;;;18.28;72.43
141;BME280;65;48.779;9.160;2017-07-01T22:35:48;98470.00;;;18.21;72.70
141;BME280;65;48.779;9.160;2017-07-01T22:38:14;98474.31;;;18.22;72.62
141;BME280;65;48.779;9.160;2017-07-01T22:40:40;98470.02;;;18.36;71.58
141;BME280;65;48.779;9.160;2017-07-01T22:43:06;98466.57;;;18.41;71.33
141;BME280;65;48.779;9.160;2017-07-01T22:45:32;98468.84;;;18.40;71.77
141;BME280;65;48.779;9.160;2017-07-01T22:47:58;98469.86;;;18.38;71.65
141;BME280;65;48.779;9.160;2017-07-01T22:50:24;98475.95;;;18.44;71.62
141;BME280;65;48.779;9.160;2017-07-01T22:52:49;98467.26;;;18.43;71.46
141;BME280;65;48.779;9.160;2017-07-01T22:55:15;98475.78;;;18.61;71.01
141;BME280;65;48.779;9.160;2017-07-01T22:57:41;98473.30;;;18.29;72.37
141;BME280;65;48.779;9.160;2017-07-01T23:00:07;98473.41;;;18.38;71.82
141;BME280;65;48.779;9.160;2017-07-01T23:02:33;98468.58;;;18.43;71.65
141;BME280;65;48.779;9.160;2017-07-01T23:04:59;98469.15;;;18.46;71.49
141;BME280;65;48.779;9.160;2017-07-01T23:07:25;98466.41;;;18.22;73.23
141;BME280;65;48.779;9.160;2017-07-01T23:09:51;98469.70;;;18.19;73.15
141;BME280;65;48.779;9.160;2017-07-01T23:12:17;98469.52;;;18.26;73.18
141;BME280;65;48.779;9.160;2017-07-01T23:14:42;98461.05;;;18.33;72.81
141;BME280;65;48.779;9.160;2017-07-01T23:17:08;98463.77;;;18.27;73.55
141;BME280;65;48.779;9.160;2017-07-01T23:19:34;98467.38;;;18.36;73.33
141;BME280;65;48.779;9.160;2017-07-01T23:22:00;98471.20;;;18.23;74.26
141;BME280;65;48.779;9.160;2017-07-01T23:24:26;98472.10;;;18.22;74.26
141;BME280;65;48.779;9.160;2017-07-01T23:26:52;98469.00;;;18.43;73.11
141;BME280;65;48.779;9.160;2017-07-01T23:29:18;98473.94;;;18.31;73.39
141;BME280;65;48.779;9.160;2017-07-01T23:31:44;98476.25;;;18.35;73.58
141;BME280;65;48.779;9.160;2017-07-01T23:34:10;98476.79;;;18.34;73.29
141;BME280;65;48.779;9.160;2017-07-01T23:36:35;98471.77;;;18.26;74.07
141;BME280;65;48.779;9.160;2017-07-01T23:39:02;98475.96;;;18.18;74.61
141;BME280;65;48.779;9.160;2017-07-01T23:41:27;98476.00;;;18.28;73.86
141;BME280;65;48.779;9.160;2017-07-01T23:43:53;98481.98;;;18.20;74.97
141;BME280;65;48.779;9.160;2017-07-01T23:46:19;98476.59;;;18.21;75.53
141;BME280;65;48.779;9.160;2017-07-01T23:48:45;98479.71;;;18.20;75.10
141;BME280;65;48.779;9.160;2017-07-01T23:51:11;98477.94;;;18.01;76.43
141;BME280;65;48.779;9.160;2017-07-01T23:53:37;98480.21;;;17.99;76.27
141;BME280;65;48.779;9.160;2017-07-01T23:56:03;98478.58;;;18.03;76.32
141;BME280;65;48.779;9.160;2017-07-01T23:58:29;98475.05;;;17.98;76.32
